Name,Price,Category,Description,ProductImages
Ripped Denim Jacket,£25.00,Colour: Lightwash,"Add An Edge To Any Look With This Effortlessly Cool Oversized Denim Jacket. In A Light Wash Denim Complete With Ripped Detailing, It's The Ideal Throw-On Layer For Those In-Between Weather Days - Not To Mention It Goes With Everything.","https://matalan-content.imgix.net/uploads/asset_file/asset_file/270821/1584692555.3334055-S2773271_CX21_Alt3.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&w=846&h=1184&fit=fit&s=2e72492633946be198b2bd86b8c3d394,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/267955/1584692555.7427077-S2773271_CX21_Alt4.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&s=2a38dc1d6bef87b79e668853193a7e77,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/270819/1584692554.496614-S2773271_CX21_Alt1.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&s=587a5f9c9d991e0f193665f3ef7a8e34,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/270820/1584692554.9306176-S2773271_CX21_Alt2.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&s=bdc4a6d5b9c191e3e50214c4cb3fc20e,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/270821/1584692555.3334055-S2773271_CX21_Alt3.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&w=846&h=1184&fit=fit&s=2e72492633946be198b2bd86b8c3d394,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/267955/1584692555.7427077-S2773271_CX21_Alt4.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&w=846&h=1184&fit=fit&s=6ba17dc3dad9192d2ad1691ccec332fd,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/270819/1584692554.496614-S2773271_CX21_Alt1.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&w=846&h=1184&fit=fit&s=cd7ae9442c67bd5b7df6eaa75890690a,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/270820/1584692554.9306176-S2773271_CX21_Alt2.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&w=846&h=1184&fit=fit&s=8003f85c0c28cdab4a523616b71ce83b,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/270821/1584692555.3334055-S2773271_CX21_Alt3.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&w=846&h=1184&fit=fit&s=2e72492633946be198b2bd86b8c3d394,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg,https://matalan-content.imgix.net/uploads/asset_file/asset_file/267955/1584692555.7427077-S2773271_CX21_Alt4.jpg?ixlib=rails-2.1.4&auto=format%2Ccompress&cs=tinysrgb&s=2a38dc1d6bef87b79e668853193a7e77,https://matalan-assets.imgix.net/assets/roundel/pdp/feat_100_cotton_alt-838a467c0fdcdc58b550bb4ee0241fee43594f6060eb99a4a7df9499c515167a.svg"
